"ID","huc2","huc4","huc4_name","State","County","Latitude","Longitude","Elevation","Anomalies","PeriodLength","PeriodID","AccumValue","Indicator","Year","Condition","WYT","meanValue","ratio","Ratio_Diff","Previous_PeriodLength","Whiplash","Flag"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,47.512,1,48,47.512,47.512,1993,"Surplus","W",106.578,0.445795567565539,1.01005836101259,3,0.445795567565539,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,28.622,4,50,97.398,28.622,1998,"Surplus","W",106.578,0.268554485916418,-0.118692413068363,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-39.308,2,55,-47.476,-39.308,2013,"Deficit","D",106.578,-0.368819080860966,-0.292180374936666,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-32.718,3,53,-83.064,-32.718,2009,"Deficit","BN",106.578,-0.306986432471992,-0.241325601906585,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-54.968,1,57,-54.968,-54.968,2018,"Deficit","C",106.578,-0.515753720279983,-1.13438045375218,1,-0.515753720279983,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-54.548,3,59,-139.384,-54.548,2022,"Deficit","C",106.578,-0.511812944510124,-0.0549832047889808,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-9.348,1,43,-9.348,-9.348,1985,"Deficit","BN",106.578,-0.0877104092777121,-1.07198483739609,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,8.19199999999999,1,50,8.19199999999999,8.19199999999999,1995,"Surplus","AN",106.578,0.0768638931111486,0.676875152470491,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,41.272,3,50,68.776,41.272,1997,"Surplus","W",106.578,0.387246898984781,0.206046275966897,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,96.922,1,54,96.922,96.922,2011,"Surplus","W",106.578,0.909399688491058,0.977875358892079,4,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,1.562,6,50,153.922,1.562,2000,"Surplus","AN",106.578,0.0146559327440935,-0.501041490739177,5,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,19.192,1,58,19.192,19.192,2019,"Surplus","AN",106.578,0.180074687083638,0.695828407363621,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,1.94199999999999,1,46,1.94199999999999,1.94199999999999,1989,"Surplus","AN",106.578,0.0182213965358704,0.566814914898009,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-16.728,4,51,-144.602,-16.728,2004,"Deficit","BN",106.578,-0.156955469233801,0.209142599786072,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,114.142,1,42,114.142,114.142,1982,"Surplus","W",106.578,1.07097149505526,1.35056015312729,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-57.148,1,47,-57.148,-57.148,1990,"Deficit","C",106.578,-0.53620822308544,-0.55442961962131,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,17.662,1,60,17.662,17.662,2023,"Surplus","AN",106.578,0.16571900392201,0.677531948432134,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-8.16800000000001,1,55,-8.16800000000001,-8.16800000000001,2012,"Deficit","AN",106.578,-0.0766387059242996,-0.986038394415358,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-17.828,5,51,-162.43,-17.828,2005,"Deficit","BN",106.578,-0.16727654863105,-0.0103210793972489,4,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-42.208,4,55,-128.472,-42.208,2015,"Deficit","D",106.578,-0.396029199271895,-0.0320891741259922,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-7.298,4,53,-90.362,-7.298,2010,"Deficit","AN",106.578,-0.0684756704010209,0.238510762070971,3,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-7.018,5,55,-135.49,-7.018,2016,"Deficit","AN",106.578,-0.0658484865544484,0.330180712717446,4,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-58.468,2,45,-110.266,-58.468,1988,"Deficit","C",106.578,-0.548593518362139,-0.0625832723451369,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-54.758,1,51,-54.758,-54.758,2001,"Deficit","C",106.578,-0.513783332395053,-0.528439265139147,6,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-29.798,1,41,-29.798,-29.798,1981,"Deficit","BN",106.578,-0.279588658072022,-0.363208166788643,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-38.788,3,55,-86.264,-38.788,2014,"Deficit","BN",106.578,-0.363940025145903,0.0048790557150632,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-6.998,2,53,-50.346,-6.998,2008,"Deficit","AN",106.578,-0.0656608305654075,0.341064760081818,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-51.798,1,45,-51.798,-51.798,1987,"Deficit","D",106.578,-0.486010246017002,-0.737394208936178,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-60.138,3,47,-168.314,-60.138,1992,"Deficit","C",106.578,-0.564262793447053,-0.0854773030081255,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-7.788,1,61,-7.788,-7.788,2024,"Deficit","AN",106.578,-0.0730732421325226,-0.238792246054533,1,NA,"Estimated"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-51.028,2,47,-108.176,-51.028,1991,"Deficit","D",106.578,-0.478785490438927,0.0574227326465124,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-63.948,1,49,-63.948,-63.948,1994,"Deficit","C",106.578,-0.600011259359342,-1.04580682692488,1,-0.600011259359342,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-48.688,2,59,-84.836,-48.688,2021,"Deficit","D",106.578,-0.456829739721143,-0.117660305128638,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-34.098,2,51,-88.856,-34.098,2002,"Deficit","BN",106.578,-0.319934695715814,0.19384863667924,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,54.962,5,50,152.36,54.962,1999,"Surplus","W",106.578,0.51569742348327,0.247142937566852,4,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-43.348,1,53,-43.348,-43.348,2007,"Deficit","D",106.578,-0.406725590647226,-1.27230760569724,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,92.252,1,52,92.252,92.252,2006,"Surplus","W",106.578,0.86558201505001,1.03285856368106,5,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,104.902,3,42,356.606,104.902,1984,"Surplus","W",106.578,0.984274428118373,-0.306442230103774,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,26.792,1,44,26.792,26.792,1986,"Surplus","W",106.578,0.251383962919177,0.339094372196889,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-39.018,3,51,-127.874,-39.018,2003,"Deficit","D",106.578,-0.366098069019873,-0.046163373304059,2,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,-36.148,1,59,-36.148,-36.148,2020,"Deficit","BN",106.578,-0.339169434592505,-0.519244121676143,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,137.562,2,42,251.704,137.562,1983,"Surplus","W",106.578,1.29071665822215,0.219745163166882,1,NA,"Actual"
"BEUO3",17,1705,"Middle Snake","Oregon","Malheur",43.90777778,-118.1519444,3270,65.932,1,56,65.932,65.932,2017,"Surplus","W",106.578,0.618626733472199,0.684475220026647,5,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1955.46475,1,54,1955.46475,1955.46475,2022,"Surplus","W",10682.11525,0.183059694099443,0.407665513625684,3,0.183059694099443,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1507.51475,1,46,1507.51475,1507.51475,2002,"Surplus","W",10682.11525,0.141125115645986,0.612386203191358,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,5182.77475,1,42,5182.77475,5182.77475,1996,"Surplus","W",10682.11525,0.485182440809183,0.487449337339812,4,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,3675.39475,2,42,8858.1695,3675.39475,1997,"Surplus","W",10682.11525,0.344069939705996,-0.141112501103187,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1680.50525,2,41,-4634.1805,-1680.50525,1993,"Deficit","D",10682.11525,-0.157319520588397,0.119187068310277,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1031.16475,4,50,9304.919,1031.16475,2014,"Surplus","AN",10682.11525,0.0965318877270117,-0.0475935700094604,3,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-3218.34525,1,53,-3218.34525,-3218.34525,2019,"Deficit","C",10682.11525,-0.301283516857768,-0.301787607094016,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-3323.90525,1,55,-3323.90525,-3323.90525,2023,"Deficit","C",10682.11525,-0.311165454800724,-0.494225148900167,1,-0.311165454800724,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1539.56475,3,50,8273.75425,1539.56475,2013,"Surplus","W",10682.11525,0.144125457736472,-0.221702344954573,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1580.34475,1,44,1580.34475,1580.34475,1999,"Surplus","W",10682.11525,0.147943053694351,0.208447479538287,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-618.485250000002,2,53,-3836.8305,-618.485250000002,2020,"Deficit","BN",10682.11525,-0.0578991365965651,0.243384380261203,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,2826.37475,1,50,2826.37475,2826.37475,2011,"Surplus","W",10682.11525,0.264589426705539,0.520648754468362,3,0.264589426705539,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1599.87525,1,37,-1599.87525,-1599.87525,1984,"Deficit","D",10682.11525,-0.149771390081192,-0.17283749115139,3,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-956.965250000001,1,49,-956.965250000001,-956.965250000001,2008,"Deficit","BN",10682.11525,-0.0895857447334694,-0.200185071023269,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2302.23525,1,47,-2302.23525,-2302.23525,2003,"Deficit","D",10682.11525,-0.215522412567118,-0.356647528213104,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,2778.60475,1,40,2778.60475,2778.60475,1990,"Surplus","W",10682.11525,0.260117465967239,0.309671813361122,3,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1340.51525,1,39,-1340.51525,-1340.51525,1987,"Deficit","BN",10682.11525,-0.125491554680614,-0.174934454110107,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2923.48525,2,39,-4264.0005,-2923.48525,1988,"Deficit","C",10682.11525,-0.273680369625295,-0.148188814944681,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2894.46525,2,49,-3851.4305,-2894.46525,2009,"Deficit","C",10682.11525,-0.270963679220742,-0.181377934487273,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1599.55525,1,51,-1599.55525,-1599.55525,2015,"Deficit","BN",10682.11525,-0.149741433467496,-0.246273321194508,4,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-24.2152500000011,4,41,-6661.221,-24.2152500000011,1995,"Deficit","AN",10682.11525,-0.00226689653062872,0.185226423203026,3,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1473.94475,2,36,3728.8295,1473.94475,1982,"Surplus","W",10682.11525,0.137982479640444,-0.0731072434366405,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-821.035250000001,3,47,-5048.43575,-821.035250000001,2005,"Deficit","BN",10682.11525,-0.0768607369219313,0.103362487125385,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,2254.88475,1,36,2254.88475,2254.88475,1981,"Surplus","W",10682.11525,0.211089723077084,0.30857371624033,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1925.16525,2,47,-4227.4005,-1925.16525,2004,"Deficit","D",10682.11525,-0.180223224047316,0.035299188519802,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2143.17525,2,37,-3743.0505,-2143.17525,1985,"Deficit","D",10682.11525,-0.200632103271868,-0.0508607131906763,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,246.394749999999,3,36,3975.22425,246.394749999999,1983,"Surplus","AN",10682.11525,0.0230661010701976,-0.114916378570246,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-5034.06525,1,45,-5034.06525,-5034.06525,2001,"Deficit","C",10682.11525,-0.471261087545372,-0.511248930777076,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-1059.94525,2,51,-2659.5005,-1059.94525,2016,"Deficit","BN",10682.11525,-0.0992261574785013,0.0505152759889948,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2399.26525,3,53,-6236.09575,-2399.26525,2021,"Deficit","C",10682.11525,-0.22460581952624,-0.166706682929675,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1181.43475,2,48,2546.2395,1181.43475,2007,"Surplus","AN",10682.11525,0.1105993262898,-0.0171660757919646,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2735.25525,3,49,-6586.68575,-2735.25525,2010,"Deficit","C",10682.11525,-0.256059327762823,0.0149043514579194,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2237.19525,2,55,-5561.1005,-2237.19525,2024,"Deficit","D",10682.11525,-0.209433730833413,0.101731723967311,1,NA,"Estimated"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,427.15475,2,44,2007.4995,427.15475,2000,"Surplus","AN",10682.11525,0.0399878432317045,-0.107955210462647,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-529.34525,3,39,-4793.34575,-529.34525,1989,"Deficit","BN",10682.11525,-0.0495543473938835,0.224126022231412,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-646.315250000001,1,43,-646.315250000001,-646.315250000001,1998,"Deficit","BN",10682.11525,-0.0605044258439359,-0.404574365549932,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2002.82525,3,41,-6637.00575,-2002.82525,1994,"Deficit","D",10682.11525,-0.187493319733655,-0.0301737991452582,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,-2953.67525,1,41,-2953.67525,-2953.67525,1992,"Deficit","C",10682.11525,-0.276506588898674,-0.697550983640623,2,-0.276506588898674,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,4497.64475,2,40,7276.2495,4497.64475,1991,"Surplus","W",10682.11525,0.42104439474195,0.160926928774711,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,528.15475,1,38,528.15475,528.15475,1986,"Surplus","AN",10682.11525,0.0494428994294926,0.250075002701361,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,3000.09475,1,52,3000.09475,3000.09475,2017,"Surplus","W",10682.11525,0.280852123365735,0.380078280844236,2,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,3907.81475,2,50,6734.1895,3907.81475,2012,"Surplus","W",10682.11525,0.365827802691045,0.101238375985505,1,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,1364.80475,1,48,1364.80475,1364.80475,2006,"Surplus","AN",10682.11525,0.127765402081765,0.204626139003696,3,NA,"Actual"
"BFEI1",17,1701,"Kootenai-Pend Oreille-Spokane","Idaho","Boundary",48.69805556,-116.3125,1700,5.38474999999926,2,52,3005.4795,5.38474999999926,2018,"Surplus","AN",10682.11525,0.00050409023624785,-0.280348033129487,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-6297.1275,1,53,-6297.1275,-6297.1275,2019,"Deficit","D",52206.5175,-0.120619566321389,-0.122749616463117,2,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,111.202499999999,2,52,8442.395,111.202499999999,2018,"Surplus","AN",52206.5175,0.00213005014172798,-0.157451413992515,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,8331.1925,1,52,8331.1925,8331.1925,2017,"Surplus","W",52206.5175,0.159581464134243,0.168197964937998,2,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-3749.1175,6,41,-26778.785,-3749.1175,1989,"Deficit","BN",52206.5175,-0.071813207996492,0.0641136425159943,5,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,5908.9225,1,42,5908.9225,5908.9225,1990,"Surplus","W",52206.5175,0.113183617351991,0.184996825348483,6,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,11365.9725,2,42,17274.895,11365.9725,1991,"Surplus","W",52206.5175,0.217711754092772,0.104528136740781,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-449.837500000001,2,51,-872.515000000007,-449.837500000001,2016,"Deficit","BN",52206.5175,-0.00861650080375504,-0.000520241557962493,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-422.677500000005,1,51,-422.677500000005,-422.677500000005,2015,"Deficit","BN",52206.5175,-0.00809625924579254,-0.0114428241646267,4,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-7096.2675,5,41,-23029.6675,-7096.2675,1988,"Deficit","D",52206.5175,-0.135926850512486,-0.0388430429208384,4,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-13500.9775,1,57,-13500.9775,-13500.9775,2023,"Deficit","C",52206.5175,-0.258607126974137,-0.413326362939263,1,-0.258607126974137,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-7690.4175,1,43,-7690.4175,-7690.4175,1992,"Deficit","D",52206.5175,-0.147307613460331,-0.365019367553103,2,-0.147307613460331,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-2645.8975,1,55,-2645.8975,-2645.8975,2021,"Deficit","BN",52206.5175,-0.0506813636822261,-0.10052365588262,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,2602.0925,1,54,2602.0925,2602.0925,2020,"Surplus","AN",52206.5175,0.0498422922003943,0.170461858521783,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,6815.8125,1,40,6815.8125,6815.8125,1981,"Surplus","W",52206.5175,0.13055482009502,0.2174441150954,4,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-9329.7875,2,57,-22830.765,-9329.7875,2024,"Deficit","C",52206.5175,-0.178709248323258,0.0798978786508792,1,NA,"Estimated"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,5618.7925,3,50,24508.4675,5618.7925,2013,"Surplus","W",52206.5175,0.107626265245522,-0.148424380155217,2,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,174.712500000001,4,50,24683.18,174.712500000001,2014,"Surplus","AN",52206.5175,0.00334656491883416,-0.104279700326688,3,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-15674.3675,1,45,-15674.3675,-15674.3675,2001,"Deficit","C",52206.5175,-0.300237752882099,-0.360270918281419,5,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,1714.1425,1,46,1714.1425,1714.1425,2002,"Surplus","AN",52206.5175,0.0328338794097883,0.333071632291888,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-7853.1375,1,47,-7853.1375,-7853.1375,2003,"Deficit","C",52206.5175,-0.150424465680937,-0.183258345090726,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-3218.5175,2,47,-11071.655,-3218.5175,2004,"Deficit","BN",52206.5175,-0.0616497260136151,0.0887747396673222,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,8077.3525,1,56,8077.3525,8077.3525,2022,"Surplus","W",52206.5175,0.154719235965126,0.205400599647352,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-9642.9075,2,43,-17333.325,-9642.9075,1993,"Deficit","C",52206.5175,-0.184706966903127,-0.0373993534427957,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-5115.7875,3,43,-22449.1125,-5115.7875,1994,"Deficit","D",52206.5175,-0.0979913571136017,0.0867156097895249,2,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,6535.9925,2,40,13351.805,6535.9925,1982,"Surplus","W",52206.5175,0.125194952909855,-0.00535986718516512,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,1812.7225,3,40,15164.5275,1812.7225,1983,"Surplus","AN",52206.5175,0.0347221493944697,-0.0904728035153849,2,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-2852.8375,1,41,-2852.8375,-2852.8375,1984,"Deficit","BN",52206.5175,-0.0546452365837273,-0.089367385978197,3,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-7889.8175,2,41,-10742.655,-7889.8175,1985,"Deficit","C",52206.5175,-0.151127059949938,-0.096481823366211,1,NA,"Actual"
"BIRQ2",17,1702,"Upper Columbia","British Columbia","Br Columbia",49.17777778,-117.7161111,1329,-122.337500000001,3,41,-10864.9925,-122.337500000001,1986,"Deficit","BN",52206.5175,-0.00234333768767475,0.148783722262264,2,NA,"Actual"
